"gene_symbol","go_id","go_description","p_adjusted"
"Nqo1","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Sufu","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Tnf","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Nos2","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Stat3","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Ppargc1a","GO:0009895","negative regulation of catabolic process",0.000607654530418875
"Apoe","GO:0071827","plasma lipoprotein particle organization",0.000607654530418875
"Apoa1","GO:0071827","plasma lipoprotein particle organization",0.000607654530418875
"Apoc3","GO:0071827","plasma lipoprotein particle organization",0.000607654530418875
"Apoa4","GO:0071827","plasma lipoprotein particle organization",0.000607654530418875
"Got1","GO:0051899","membrane depolarization",0.000622472458245185
"Cav1","GO:0051899","membrane depolarization",0.000622472458245185
"Cdkn2a","GO:0051899","membrane depolarization",0.000622472458245185
"Jun","GO:0051899","membrane depolarization",0.000622472458245185
"Nedd4l","GO:0051899","membrane depolarization",0.000622472458245185
"Drd2","GO:1900271","regulation of long-term synaptic potentiation",0.000645574353347032
"Apoe","GO:1900271","regulation of long-term synaptic potentiation",0.000645574353347032
"Nf1","GO:1900271","regulation of long-term synaptic potentiation",0.000645574353347032
"Adcy8","GO:1900271","regulation of long-term synaptic potentiation",0.000645574353347032
"Myc","GO:0007006","mitochondrial membrane organization",0.00066895129165753
"Hspa1a","GO:0007006","mitochondrial membrane organization",0.00066895129165753
"Bcl2l2","GO:0007006","mitochondrial membrane organization",0.00066895129165753
"Stat3","GO:0007006","mitochondrial membrane organization",0.00066895129165753
"Tomm40","GO:0007006","mitochondrial membrane organization",0.00066895129165753
"Pten","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Foxp2","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Drd2","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Wnt2","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Sufu","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Runx1","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Dcc","GO:0021953","central nervous system neuron differentiation",0.00066895129165753
"Myc","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Drd2","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Nqo1","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Tnf","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Adcy8","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Stat3","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Ppargc1a","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Trib1","GO:0019220","regulation of phosphate metabolic process",0.000677371804903284
"Slc1a3","GO:0089718","amino acid import across plasma membrane",0.000677371804903284
"Tnf","GO:0089718","amino acid import across plasma membrane",0.000677371804903284
"Slc7a8","GO:0089718","amino acid import across plasma membrane",0.000677371804903284
"Gfap","GO:0089718","amino acid import across plasma membrane",0.000677371804903284
"Myc","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Drd2","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Nqo1","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Tnf","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Adcy8","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Stat3","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Ppargc1a","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Trib1","GO:0051174","regulation of phosphorus metabolic process",0.000704637517599767
"Wfs1","GO:0061136","regulation of proteasomal protein catabolic process",0.000704637517599767
"Hspa1a","GO:0061136","regulation of proteasomal protein catabolic process",0.000704637517599767
"Cav1","GO:0061136","regulation of proteasomal protein catabolic process",0.000704637517599767
"Apoe","GO:0061136","regulation of proteasomal protein catabolic process",0.000704637517599767
"Hspa1b","GO:0061136","regulation of proteasomal protein catabolic process",0.000704637517599767
"Trib1","GO:0061136","regulation of proteasomal protein catabolic process",0.000704637517599767
"Myc","GO:0002762","negative regulation of myeloid leukocyte differentiation",0.000706306904974745
"Nf1","GO:0002762","negative regulation of myeloid leukocyte differentiation",0.000706306904974745
"Runx1","GO:0002762","negative regulation of myeloid leukocyte differentiation",0.000706306904974745
"Trib1","GO:0002762","negative regulation of myeloid leukocyte differentiation",0.000706306904974745
"Daxx","GO:0034605","cellular response to heat",0.000706306904974745
"Hspa1a","GO:0034605","cellular response to heat",0.000706306904974745
"Nf1","GO:0034605","cellular response to heat",0.000706306904974745
"Hspa1b","GO:0034605","cellular response to heat",0.000706306904974745
"Myc","GO:1902895","positive regulation of miRNA transcription",0.000706306904974745
"Jun","GO:1902895","positive regulation of miRNA transcription",0.000706306904974745
"Tnf","GO:1902895","positive regulation of miRNA transcription",0.000706306904974745
"Stat3","GO:1902895","positive regulation of miRNA transcription",0.000706306904974745
"Got1","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Cav2","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Hspa1a","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Cav1","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Jun","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Stat3","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Cdkn2b","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Onecut2","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",0.000711308008879663
"Drd2","GO:0045807","positive regulation of endocytosis",0.000725067201404928
"Cav1","GO:0045807","positive regulation of endocytosis",0.000725067201404928
"Apoe","GO:0045807","positive regulation of endocytosis",0.000725067201404928
"Apoa1","GO:0045807","positive regulation of endocytosis",0.000725067201404928
"Stat3","GO:0045807","positive regulation of endocytosis",0.000725067201404928
"Nedd4l","GO:0045807","positive regulation of endocytosis",0.000725067201404928
"Myc","GO:0043279","response to alkaloid",0.000732223972075996
"Slc1a3","GO:0043279","response to alkaloid",0.000732223972075996
"Drd2","GO:0043279","response to alkaloid",0.000732223972075996
"Ncam1","GO:0043279","response to alkaloid",0.000732223972075996
"Adcy8","GO:0043279","response to alkaloid",0.000732223972075996
"Hspa1a","GO:0051495","positive regulation of cytoskeleton organization",0.000732223972075996
"Cav1","GO:0051495","positive regulation of cytoskeleton organization",0.000732223972075996
"Met","GO:0051495","positive regulation of cytoskeleton organization",0.000732223972075996
"Apoa1","GO:0051495","positive regulation of cytoskeleton organization",0.000732223972075996
"Mtss1","GO:0051495","positive regulation of cytoskeleton organization",0.000732223972075996
"Hspa1b","GO:0051495","positive regulation of cytoskeleton organization",0.000732223972075996
"Myc","GO:0046717","acid secretion",0.000732223972075996
"Drd2","GO:0046717","acid secretion",0.000732223972075996
"Nf1","GO:0046717","acid secretion",0.000732223972075996
"Tnf","GO:0046717","acid secretion",0.000732223972075996
"Apoe","GO:0071825","protein-lipid complex organization",0.000732223972075996
"Apoa1","GO:0071825","protein-lipid complex organization",0.000732223972075996
"Apoc3","GO:0071825","protein-lipid complex organization",0.000732223972075996
"Apoa4","GO:0071825","protein-lipid complex organization",0.000732223972075996
"Got1","GO:0046496","nicotinamide nucleotide metabolic process",0.000746183113883101
"Myc","GO:0046496","nicotinamide nucleotide metabolic process",0.000746183113883101
"Slc1a3","GO:0046496","nicotinamide nucleotide metabolic process",0.000746183113883101
"Nqo1","GO:0046496","nicotinamide nucleotide metabolic process",0.000746183113883101
"Stat3","GO:0046496","nicotinamide nucleotide metabolic process",0.000746183113883101
"Ppargc1a","GO:0046496","nicotinamide nucleotide metabolic process",0.000746183113883101
"Hspa1a","GO:0031113","regulation of microtubule polymerization",0.0008273867617061
"Cav1","GO:0031113","regulation of microtubule polymerization",0.0008273867617061
"Met","GO:0031113","regulation of microtubule polymerization",0.0008273867617061
"Hspa1b","GO:0031113","regulation of microtubule polymerization",0.0008273867617061
"Sod3","GO:0019430","removal of superoxide radicals",0.000862354410932263
"Nqo1","GO:0019430","removal of superoxide radicals",0.000862354410932263
"Apoa4","GO:0019430","removal of superoxide radicals",0.000862354410932263
"Sod3","GO:0006979","response to oxidative stress",0.000885573052470373
"Apoe","GO:0006979","response to oxidative stress",0.000885573052470373
"Met","GO:0006979","response to oxidative stress",0.000885573052470373
"Cdkn2a","GO:0006979","response to oxidative stress",0.000885573052470373
"Jun","GO:0006979","response to oxidative stress",0.000885573052470373
"Nqo1","GO:0006979","response to oxidative stress",0.000885573052470373
"Apoa4","GO:0006979","response to oxidative stress",0.000885573052470373
"Ppargc1a","GO:0006979","response to oxidative stress",0.000885573052470373
"Foxp2","GO:0007519","skeletal muscle tissue development",0.000905529959808072
"Myc","GO:0007519","skeletal muscle tissue development",0.000905529959808072
"Cav2","GO:0007519","skeletal muscle tissue development",0.000905529959808072
"Cav1","GO:0007519","skeletal muscle tissue development",0.000905529959808072
"Met","GO:0007519","skeletal muscle tissue development",0.000905529959808072
"Nf1","GO:0007519","skeletal muscle tissue development",0.000905529959808072
"Pten","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Stat5a","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Cav1","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Cdkn2a","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Tnf","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Apoa4","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Stat5b","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Runx1","GO:0007159","leukocyte cell-cell adhesion",0.000905529959808072
"Cdh13","GO:0097237","cellular response to toxic substance",0.000921839453439344
"Sod3","GO:0097237","cellular response to toxic substance",0.000921839453439344
"Apoe","GO:0097237","cellular response to toxic substance",0.000921839453439344
"Nqo1","GO:0097237","cellular response to toxic substance",0.000921839453439344
"Apoa4","GO:0097237","cellular response to toxic substance",0.000921839453439344
"Pten","GO:0032868","response to insulin",0.000943120362202683
"Got1","GO:0032868","response to insulin",0.000943120362202683
"Cav2","GO:0032868","response to insulin",0.000943120362202683
"Slc2a1","GO:0032868","response to insulin",0.000943120362202683
"Jun","GO:0032868","response to insulin",0.000943120362202683
"Tnf","GO:0032868","response to insulin",0.000943120362202683
"Mc4r","GO:0032868","response to insulin",0.000943120362202683
"Myc","GO:1904659","D-glucose transmembrane transport",0.000947349855893546
"Slc2a9","GO:1904659","D-glucose transmembrane transport",0.000947349855893546
"Met","GO:1904659","D-glucose transmembrane transport",0.000947349855893546
"Slc2a1","GO:1904659","D-glucose transmembrane transport",0.000947349855893546
"Tnf","GO:1904659","D-glucose transmembrane transport",0.000947349855893546
"Pten","GO:0070372","regulation of ERK1 and ERK2 cascade",0.000971475242853714
"Drd2","GO:0070372","regulation of ERK1 and ERK2 cascade",0.000971475242853714
"Cav1","GO:0070372","regulation of ERK1 and ERK2 cascade",0.000971475242853714
"Apoe","GO:0070372","regulation of ERK1 and ERK2 cascade",0.000971475242853714
"Nf1","GO:0070372","regulation of ERK1 and ERK2 cascade",0.000971475242853714
