"gene_symbol","go_id","go_description","p_adjusted"
"Mgst2","GO:0016042","lipid catabolic process",4.14218708508281e-08
"Ces1e","GO:0016042","lipid catabolic process",4.14218708508281e-08
"Cyp2c55","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Cyp2c50","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Cyp2c54","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Gstp2","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Gstp3","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Gstm7","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Gstp1","GO:0043651","linoleic acid metabolic process",1.1361438444555e-07
"Dpys","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Upb1","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Hprt1","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Upp1","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Cda","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Itpa","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Tymp","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Upp2","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Aox1","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Dpyd","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Dut","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Xdh","GO:0009166","nucleotide catabolic process",1.30702788517854e-07
"Nme6","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Nme3","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Nme4","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Nme7","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Nme2","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Impdh2","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Uck1","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Nme1","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Uck2","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Impdh1","GO:0009201","ribonucleoside triphosphate biosynthetic process",1.43377153926198e-07
"Gstm4","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Gstm2","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Gstp2","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Gstm1","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Gstp3","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Gstm7","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Gstp1","GO:0042759","long-chain fatty acid biosynthetic process",1.97938620606472e-07
"Nme6","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Nme3","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Nme4","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Nme7","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Nme2","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Impdh2","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Uck1","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Nme1","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Uck2","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Impdh1","GO:0009142","nucleoside triphosphate biosynthetic process",2.46605822521175e-07
"Nme3","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",4.52561686557285e-07
"Cmpk1","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",4.52561686557285e-07
"Nme2","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",4.52561686557285e-07
"Nme1","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",4.52561686557285e-07
"Dut","GO:0009221","pyrimidine deoxyribonucleotide biosynthetic process",4.52561686557285e-07
"Gstm4","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Gstm2","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Gstp2","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Nme2","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Gstm1","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Gstp3","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Nme1","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Gstm7","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Ptgs2","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Gstp1","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Hpgds","GO:0006633","fatty acid biosynthetic process",6.74969934498555e-07
"Cbr1","GO:0006706","steroid catabolic process",7.09079257623636e-07
"Cyp1b1","GO:0006706","steroid catabolic process",7.09079257623636e-07
"Cyp1a2","GO:0006706","steroid catabolic process",7.09079257623636e-07
"Cyp1a1","GO:0006706","steroid catabolic process",7.09079257623636e-07
"Hsd11b1","GO:0006706","steroid catabolic process",7.09079257623636e-07
"Ugt1a7c","GO:0006706","steroid catabolic process",7.09079257623636e-07
"Gsta1","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Gstp2","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Gstm1","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Gstp3","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Fmo6","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Gstp1","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Mgst2","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Fmo3","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Fmo1","GO:0044272","sulfur compound biosynthetic process",7.29820844664565e-07
"Dpys","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Upb1","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Hprt1","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Upp1","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Cda","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Itpa","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Tymp","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Upp2","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Nme1","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Aox1","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Dpyd","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Dut","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Xdh","GO:0046434","organophosphate catabolic process",8.50539198085019e-07
"Sult2a8","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Ugt2a2","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Ces1g","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Ces1f","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Ugt2a1","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Ces1a","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Ces1e","GO:0008206","bile acid metabolic process",1.45389868413108e-06
"Upb1","GO:0009164","nucleoside catabolic process",2.04054986910674e-06
"Upp1","GO:0009164","nucleoside catabolic process",2.04054986910674e-06
"Upp2","GO:0009164","nucleoside catabolic process",2.04054986910674e-06
"Dpyd","GO:0009164","nucleoside catabolic process",2.04054986910674e-06
"Xdh","GO:0009164","nucleoside catabolic process",2.04054986910674e-06
"Rrm2b","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Nme6","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Nme3","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Nme4","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Nme7","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Itpa","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Nme2","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Impdh2","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Uck1","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Nme1","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Dut","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Uck2","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Impdh1","GO:0009141","nucleoside triphosphate metabolic process",2.25868935599362e-06
"Fmo4","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Ces1g","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Nme2","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Ces1f","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Fmo2","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Nme1","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Ptgs2","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Ces1a","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Fmo1","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Ces1e","GO:0010565","regulation of ketone metabolic process",2.7258708013013e-06
"Nme6","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Nme3","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Nme4","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Hprt1","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Nme7","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Nme2","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Impdh2","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Nme1","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Impdh1","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Gmps","GO:0009152","purine ribonucleotide biosynthetic process",4.02293335144816e-06
"Gusb","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Dpys","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Upb1","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Hprt1","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Upp1","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Cda","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Itpa","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Tymp","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Upp2","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Dpyd","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Dut","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Xdh","GO:1901136","carbohydrate derivative catabolic process",6.00908251544388e-06
"Upb1","GO:0034656","nucleobase-containing small molecule catabolic process",6.34925556074196e-06
"Upp1","GO:0034656","nucleobase-containing small molecule catabolic process",6.34925556074196e-06
"Upp2","GO:0034656","nucleobase-containing small molecule catabolic process",6.34925556074196e-06
"Dpyd","GO:0034656","nucleobase-containing small molecule catabolic process",6.34925556074196e-06
"Xdh","GO:0034656","nucleobase-containing small molecule catabolic process",6.34925556074196e-06
"Upb1","GO:1901658","glycosyl compound catabolic process",1.03247819508616e-05
"Upp1","GO:1901658","glycosyl compound catabolic process",1.03247819508616e-05
"Upp2","GO:1901658","glycosyl compound catabolic process",1.03247819508616e-05
"Dpyd","GO:1901658","glycosyl compound catabolic process",1.03247819508616e-05
"Xdh","GO:1901658","glycosyl compound catabolic process",1.03247819508616e-05
"Hprt1","GO:0032263","GMP salvage",1.15685831366186e-05
"Impdh2","GO:0032263","GMP salvage",1.15685831366186e-05
"Impdh1","GO:0032263","GMP salvage",1.15685831366186e-05
"Gmps","GO:0032263","GMP salvage",1.15685831366186e-05
"Nme6","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Nme3","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Nme4","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Hprt1","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Nme7","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Nme2","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Impdh2","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Nme1","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Impdh1","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Gmps","GO:0006164","purine nucleotide biosynthetic process",2.02127825163449e-05
"Nme6","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Nme3","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Nme4","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Nme7","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Nme2","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Impdh2","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Nme1","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Impdh1","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",2.04653484447097e-05
"Nme6","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Nme3","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Nme4","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Nme7","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Nme2","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Impdh2","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Nme1","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Impdh1","GO:0009145","purine nucleoside triphosphate biosynthetic process",2.17352419152829e-05
"Hprt1","GO:0046037","GMP metabolic process",2.3473299618927e-05
"Impdh2","GO:0046037","GMP metabolic process",2.3473299618927e-05
"Xdh","GO:0046037","GMP metabolic process",2.3473299618927e-05
"Impdh1","GO:0046037","GMP metabolic process",2.3473299618927e-05
"Gmps","GO:0046037","GMP metabolic process",2.3473299618927e-05
"Ces1g","GO:0010887","negative regulation of cholesterol storage",2.61070923294056e-05
"Ces1f","GO:0010887","negative regulation of cholesterol storage",2.61070923294056e-05
"Ces1a","GO:0010887","negative regulation of cholesterol storage",2.61070923294056e-05
"Ces1e","GO:0010887","negative regulation of cholesterol storage",2.61070923294056e-05
"Cyp1b1","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Adh5","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Aldh3b3","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Aldh3b1","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Adh4","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Aldh3b2","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Aldh3a1","GO:0006081","aldehyde metabolic process",3.59324440960024e-05
"Ces1g","GO:0070857","regulation of bile acid biosynthetic process",3.70362733762345e-05
"Ces1f","GO:0070857","regulation of bile acid biosynthetic process",3.70362733762345e-05
"Ces1a","GO:0070857","regulation of bile acid biosynthetic process",3.70362733762345e-05
"Ces1e","GO:0070857","regulation of bile acid biosynthetic process",3.70362733762345e-05
"Dpys","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Upb1","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Hprt1","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Upp1","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Cda","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Itpa","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Upp2","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Dpyd","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Xdh","GO:0009261","ribonucleotide catabolic process",4.25021079626058e-05
"Ces1g","GO:0032782","bile acid secretion",5.09330619516601e-05
"Ces1f","GO:0032782","bile acid secretion",5.09330619516601e-05
"Ces1a","GO:0032782","bile acid secretion",5.09330619516601e-05
"Ces1e","GO:0032782","bile acid secretion",5.09330619516601e-05
"Hprt1","GO:0006177","GMP biosynthetic process",8.94021167404505e-05
"Impdh2","GO:0006177","GMP biosynthetic process",8.94021167404505e-05
"Impdh1","GO:0006177","GMP biosynthetic process",8.94021167404505e-05
"Gmps","GO:0006177","GMP biosynthetic process",8.94021167404505e-05
"Tk1","GO:0009120","deoxyribonucleoside metabolic process",8.94021167404505e-05
"Dpyd","GO:0009120","deoxyribonucleoside metabolic process",8.94021167404505e-05
"Tk2","GO:0009120","deoxyribonucleoside metabolic process",8.94021167404505e-05
"Xdh","GO:0009120","deoxyribonucleoside metabolic process",8.94021167404505e-05
"Hprt1","GO:0106380","purine ribonucleotide salvage",8.94021167404505e-05
"Impdh2","GO:0106380","purine ribonucleotide salvage",8.94021167404505e-05
"Impdh1","GO:0106380","purine ribonucleotide salvage",8.94021167404505e-05
"Gmps","GO:0106380","purine ribonucleotide salvage",8.94021167404505e-05
"Ces1g","GO:1904251","regulation of bile acid metabolic process",8.94021167404505e-05
"Ces1f","GO:1904251","regulation of bile acid metabolic process",8.94021167404505e-05
"Ces1a","GO:1904251","regulation of bile acid metabolic process",8.94021167404505e-05
"Ces1e","GO:1904251","regulation of bile acid metabolic process",8.94021167404505e-05
"Ces1g","GO:0043691","reverse cholesterol transport",0.000115626109178185
"Ces1f","GO:0043691","reverse cholesterol transport",0.000115626109178185
"Ces1a","GO:0043691","reverse cholesterol transport",0.000115626109178185
"Ces1e","GO:0043691","reverse cholesterol transport",0.000115626109178185
"Ces1g","GO:0010885","regulation of cholesterol storage",0.000185371798809143
"Ces1f","GO:0010885","regulation of cholesterol storage",0.000185371798809143
"Ces1a","GO:0010885","regulation of cholesterol storage",0.000185371798809143
"Ces1e","GO:0010885","regulation of cholesterol storage",0.000185371798809143
"Nme6","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Nme3","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Nme4","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Hprt1","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Nme7","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Nme2","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Impdh2","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Nme1","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Impdh1","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Gmps","GO:0072522","purine-containing compound biosynthetic process",0.000195463032176501
"Hprt1","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.000238057543400428
"Impdh2","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.000238057543400428
"Xdh","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.000238057543400428
"Impdh1","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.000238057543400428
"Gmps","GO:0009167","purine ribonucleoside monophosphate metabolic process",0.000238057543400428
"Hprt1","GO:0009126","purine nucleoside monophosphate metabolic process",0.000332038337827379
"Impdh2","GO:0009126","purine nucleoside monophosphate metabolic process",0.000332038337827379
"Xdh","GO:0009126","purine nucleoside monophosphate metabolic process",0.000332038337827379
"Impdh1","GO:0009126","purine nucleoside monophosphate metabolic process",0.000332038337827379
"Gmps","GO:0009126","purine nucleoside monophosphate metabolic process",0.000332038337827379
"Fmo4","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Ces1g","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Nme2","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Ces1f","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Fmo2","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Fmo5","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Hsd11b1","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Nme1","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Ptgs2","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Ces1a","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Fmo1","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Ces1e","GO:0062012","regulation of small molecule metabolic process",0.000366260137989376
"Hprt1","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",0.000402946896506337
"Impdh2","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",0.000402946896506337
"Impdh1","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",0.000402946896506337
"Gmps","GO:0009168","purine ribonucleoside monophosphate biosynthetic process",0.000402946896506337
"Cbr1","GO:0006766","vitamin metabolic process",0.000494218917417167
"Cbr3","GO:0006766","vitamin metabolic process",0.000494218917417167
"Gsto1","GO:0006766","vitamin metabolic process",0.000494218917417167
"Ugt1a6a","GO:0006766","vitamin metabolic process",0.000494218917417167
"Ces1e","GO:0006766","vitamin metabolic process",0.000494218917417167
"Hprt1","GO:0009127","purine nucleoside monophosphate biosynthetic process",0.000560018351387824
"Impdh2","GO:0009127","purine nucleoside monophosphate biosynthetic process",0.000560018351387824
"Impdh1","GO:0009127","purine nucleoside monophosphate biosynthetic process",0.000560018351387824
"Gmps","GO:0009127","purine nucleoside monophosphate biosynthetic process",0.000560018351387824
"Ces1g","GO:0010878","cholesterol storage",0.000560018351387824
"Ces1f","GO:0010878","cholesterol storage",0.000560018351387824
"Ces1a","GO:0010878","cholesterol storage",0.000560018351387824
"Ces1e","GO:0010878","cholesterol storage",0.000560018351387824
"Hprt1","GO:0032261","purine nucleotide salvage",0.00076510763150717
"Impdh2","GO:0032261","purine nucleotide salvage",0.00076510763150717
"Impdh1","GO:0032261","purine nucleotide salvage",0.00076510763150717
"Gmps","GO:0032261","purine nucleotide salvage",0.00076510763150717
"Ces1g","GO:0010875","positive regulation of cholesterol efflux",0.00101971255771955
"Ces1f","GO:0010875","positive regulation of cholesterol efflux",0.00101971255771955
"Ces1a","GO:0010875","positive regulation of cholesterol efflux",0.00101971255771955
"Ces1e","GO:0010875","positive regulation of cholesterol efflux",0.00101971255771955
"Nme3","GO:0051259","protein complex oligomerization",0.00111203007096126
"Upb1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Nme4","GO:0051259","protein complex oligomerization",0.00111203007096126
"Hprt1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Rrm1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Tk1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Ugt1a1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Nme1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Ugt2b1","GO:0051259","protein complex oligomerization",0.00111203007096126
"Rrm2","GO:0051259","protein complex oligomerization",0.00111203007096126
"Ces1g","GO:0010888","negative regulation of lipid storage",0.0011506636468248
"Ces1f","GO:0010888","negative regulation of lipid storage",0.0011506636468248
"Ces1a","GO:0010888","negative regulation of lipid storage",0.0011506636468248
"Ces1e","GO:0010888","negative regulation of lipid storage",0.0011506636468248
"Hprt1","GO:0043101","purine-containing compound salvage",0.0011506636468248
"Impdh2","GO:0043101","purine-containing compound salvage",0.0011506636468248
"Impdh1","GO:0043101","purine-containing compound salvage",0.0011506636468248
"Gmps","GO:0043101","purine-containing compound salvage",0.0011506636468248
"Ces1g","GO:0090181","regulation of cholesterol metabolic process",0.00115757664377541
"Ces1f","GO:0090181","regulation of cholesterol metabolic process",0.00115757664377541
"Fmo5","GO:0090181","regulation of cholesterol metabolic process",0.00115757664377541
"Ces1a","GO:0090181","regulation of cholesterol metabolic process",0.00115757664377541
"Ces1e","GO:0090181","regulation of cholesterol metabolic process",0.00115757664377541
"Fmo4","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Ces1g","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Nme2","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Ces1f","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Fmo2","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Fmo5","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Nme1","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Ptgs2","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Ces1a","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Fmo1","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Ces1e","GO:0019216","regulation of lipid metabolic process",0.00118370487195914
"Fmo6","GO:0019530","taurine metabolic process",0.00124963892530478
"Fmo3","GO:0019530","taurine metabolic process",0.00124963892530478
"Fmo1","GO:0019530","taurine metabolic process",0.00124963892530478
"Fmo6","GO:0019694","alkanesulfonate metabolic process",0.00124963892530478
"Fmo3","GO:0019694","alkanesulfonate metabolic process",0.00124963892530478
"Fmo1","GO:0019694","alkanesulfonate metabolic process",0.00124963892530478
"Ces1g","GO:0006699","bile acid biosynthetic process",0.00127063137687521
"Ces1f","GO:0006699","bile acid biosynthetic process",0.00127063137687521
"Ces1a","GO:0006699","bile acid biosynthetic process",0.00127063137687521
"Ces1e","GO:0006699","bile acid biosynthetic process",0.00127063137687521
"Hprt1","GO:0009119","ribonucleoside metabolic process",0.00127063137687521
"Upp1","GO:0009119","ribonucleoside metabolic process",0.00127063137687521
"Upp2","GO:0009119","ribonucleoside metabolic process",0.00127063137687521
"Xdh","GO:0009119","ribonucleoside metabolic process",0.00127063137687521
"Upp1","GO:0042454","ribonucleoside catabolic process",0.0016310164742225
"Upp2","GO:0042454","ribonucleoside catabolic process",0.0016310164742225
"Xdh","GO:0042454","ribonucleoside catabolic process",0.0016310164742225
"Nme6","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Nme3","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Nme4","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Nme7","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Itpa","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Nme2","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Impdh2","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Nme1","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Impdh1","GO:0009205","purine ribonucleoside triphosphate metabolic process",0.00200227287197635
"Ces1g","GO:0090205","positive regulation of cholesterol metabolic process",0.00204077738249726
"Ces1f","GO:0090205","positive regulation of cholesterol metabolic process",0.00204077738249726
