"gene_symbol","go_id","go_description","p_adjusted"
"Hmox1","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2e1","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c23","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp1a2","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c40","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Ptgs2","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c66","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c65","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c69","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2f2","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Hccs","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2s1","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c29","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c55","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a11","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp1b1","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c67","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a44","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a59","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c39","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a57","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c50","GO:0020037","heme binding",1.09142478706336e-35
"Mpo","GO:0020037","heme binding",1.09142478706336e-35
"Hmox2","GO:0020037","heme binding",1.09142478706336e-35
"Fech","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a13","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a41a","GO:0020037","heme binding",1.09142478706336e-35
"Cyp1a1","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c70","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c38","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a16","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c37","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c54","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a41b","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a25","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c68","GO:0020037","heme binding",1.09142478706336e-35
"Hmox1","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2e1","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c23","GO:0020037","heme binding",1.09142478706336e-35
"Cyp1a2","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c40","GO:0020037","heme binding",1.09142478706336e-35
"Ptgs2","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c66","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c65","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c69","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2f2","GO:0020037","heme binding",1.09142478706336e-35
"Hccs","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2s1","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c29","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c55","GO:0020037","heme binding",1.09142478706336e-35
"Cyp3a11","GO:0020037","heme binding",1.09142478706336e-35
"Cyp2c67","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c39","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Rrm1","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c50","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp3a13","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cox15","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Rrm2","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c38","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c37","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c54","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c68","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp1a2","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Rrm2b","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c40","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c66","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c65","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c69","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Xdh","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp2c29","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",9.79444654540157e-35
"Cyp1b1","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c67","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a44","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a59","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c39","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a57","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c50","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a13","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a41a","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp1a1","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c38","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a16","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c37","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c54","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a41b","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a25","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c68","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp1a2","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c40","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c66","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c65","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c69","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c29","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp3a11","GO:0008395","steroid hydroxylase activity",1.07185629629007e-34
"Cyp2c67","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c39","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c50","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp3a13","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c38","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c37","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c54","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c68","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp1a2","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c40","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c66","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c65","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c69","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c29","GO:0033695","oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",1.30902878935848e-27
"Cyp2c67","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c39","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c50","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp3a13","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c38","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c37","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c54","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c68","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp1a2","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c40","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c66","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c65","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c69","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Cyp2c29","GO:0034875","caffeine oxidase activity",1.30902878935848e-27
"Ugt1a2","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a6a","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b5","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2a2","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b38","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2a3","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2a1","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b35","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b34","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a6b","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b1","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a8","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b36","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a7c","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt2b37","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a9","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a1","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Ugt1a5","GO:0015020","glucuronosyltransferase activity",1.13203727712118e-26
"Akr1c21","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh3a2","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh9a1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aox3","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Akr1b1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aox2","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh3b1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Akr1b7","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh3b2","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh2","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Akr1b10","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aox4","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh3b3","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Adh5","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Adh7","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Adh4","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh3a1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aox1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh1b1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Akr1b8","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Aldh7a1","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1.75126800961588e-26
"Akr1c21","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Aldh3a2","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr1b1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Cbr3","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr1b7","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Hsd17b14","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Cbr1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Sord","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Cryl1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Miox","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr1b10","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Adh5","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Adh7","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Gulo","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Dhdh","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Adh4","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Aldh3a1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Impdh1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr7a5","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Dcxr","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Impdh2","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr1b8","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Adh1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Cbr2","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Ugdh","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr1a1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Hsd11b1","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",2.14371993147226e-25
"Akr1c21","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Akr1b1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Cbr3","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Akr1b7","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Hsd17b14","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Cbr1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Sord","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Cryl1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Miox","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Akr1b10","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Adh5","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Adh7","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Dhdh","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Adh4","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Aldh3a1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Impdh1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Akr7a5","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Dcxr","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Impdh2","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Akr1b8","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Adh1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Cbr2","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Ugdh","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Akr1a1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Hsd11b1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",2.81336705894331e-23
"Cyp2c67","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c39","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c50","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp1a1","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c38","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c37","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c54","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c68","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2e1","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c23","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c40","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c66","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c65","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c69","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2f2","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2s1","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c29","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Cyp2c55","GO:0008391","arachidonate monooxygenase activity",6.46124812125707e-23
"Ces1e","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces2h","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces2g","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1g","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Aldh2","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1f","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1b","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces2c","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces2b","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1c","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1h","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1d","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces2e","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Ces1a","GO:0106435","carboxylesterase activity",1.00857895584306e-22
"Akr1c21","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh3a2","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh9a1","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Akr1b1","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh3b1","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Akr1b7","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh3b2","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh2","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Akr1b10","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh3b3","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Adh5","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Adh4","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh3a1","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh1b1","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Akr1b8","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Aldh7a1","GO:0004029","aldehyde dehydrogenase (NAD+) activity",1.16448235117587e-22
"Akr1c21","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh3a2","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh9a1","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Akr1b1","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh3b1","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Akr1b7","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh3b2","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh2","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Akr1b10","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh3b3","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Adh5","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Adh4","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh3a1","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh1b1","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Akr1b8","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Aldh7a1","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity",2.03162094287462e-22
"Gstk1","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gsta5","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Cp","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gsta2","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gstp2","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gstp3","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gstm7","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gsta3","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Mgst1","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gstt2","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gstp1","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Mgst2","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Mgst3","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gstt1","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Gsta1","GO:0004602","glutathione peroxidase activity",2.25515204248739e-22
"Cyp2c67","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c39","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c50","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c38","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c37","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c54","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c68","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2e1","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c23","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c40","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c66","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c65","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c69","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2f2","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2s1","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c29","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Cyp2c55","GO:0008392","arachidonate epoxygenase activity",6.15215112953865e-22
"Akr1c21","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Akr1b1","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Cbr3","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Akr1b7","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
